,time,androidSensorAccelerometerMean,androidSensorAccelerometerMin,androidSensorAccelerometerMax,androidSensorAccelerometerStd,androidSensorGyroscopeMean,androidSensorGyroscopeMin,androidSensorGyroscopeMax,androidSensorGyroscopeStd,soundMean,soundMin,soundMax,soundStd,target
2338,105,9.612230138,9.526581678,9.667862505,0.04070948387,0.03342567324,0.005900575879,0.0819062974,0.02179303873,89.75887945,89.75887945,89.75887945,0.05398370104,Bus
2339,101,9.433959242,8.762938081,9.958077153,0.4552620911,0.1217634598,0.01915175599,0.2862718323,0.05757018502,89.75887945,89.75887945,89.75887945,0.05398370104,Bus
2340,104,9.564283775,9.274998792,9.844001973,0.1379935877,0.1111110437,0.0102851596,0.3494129512,0.08388090862,89.75887945,89.75887945,89.75887945,0.05398370104,Bus
2341,102,9.276777083,8.68267826,9.943441339,0.3898814664,0.1353132657,0.03231154825,0.3266532051,0.08407366687,89.75887945,89.75887945,89.75887945,0.05398370104,Bus
2342,103,9.566640997,9.250642135,9.971744762,0.238807442,0.1673360609,0.05083959893,0.4002321904,0.0998724404,89.75887945,89.75887945,89.75887945,0.05398370104,Bus
2343,96,9.588925674,9.245875174,10.04040565,0.2477945513,0.09403387547,0.00479203721,0.3290375932,0.07222105121,89.76396123,89.76396123,89.76396123,0.05398370104,Bus
2344,95,9.629623664,9.568854189,9.845785569,0.08085622506,0.05847383951,0.004075268091,0.4955748705,0.08425360745,89.76396123,89.76396123,89.76396123,0.05398370104,Bus
2345,94,9.616356003,9.209692737,9.924670855,0.1909670448,0.2154275974,0.04324771805,0.3644582048,0.104991249,89.76396123,89.76396123,89.76396123,0.05398370104,Bus
2346,97,9.644340565,9.126251579,10.10997075,0.3182552991,0.2579424662,0.07871259321,0.6785936331,0.1518286508,89.76396123,89.76396123,89.76396123,0.05398370104,Bus
2347,87,9.594737944,9.304152968,9.774897878,0.1194856284,0.107776266,0.02250015405,0.2826723143,0.0716424564,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2348,82,9.47686447,8.891006091,10.35124021,0.4140224092,0.1330833517,0.03493649292,0.2613028612,0.07536928576,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2349,81,9.497967078,8.6898029,10.31884708,0.550155974,0.1425172649,0.04345748348,0.3377105516,0.08052073977,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2350,86,9.537163068,9.238198163,9.876659179,0.1680789016,0.1282404296,0.04367129906,0.3800364162,0.08596866166,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2351,83,9.744621566,9.06644399,10.8471919,0.4992215588,0.201815561,0.05403309494,0.4164847333,0.1012641696,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2352,79,9.900213573,8.766442376,10.93266578,0.732851286,0.2058382995,0.05347940247,0.5462353131,0.1146060449,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2353,80,9.760940102,8.274336115,12.93372568,1.452165435,0.192908184,0.06317544236,0.5240413756,0.1151375783,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2354,78,9.757898211,8.88956341,10.7482606,0.5274741988,0.2739453456,0.09423695792,0.5454371749,0.1187047304,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2355,84,9.663864069,9.082512097,10.07029835,0.3128635163,0.1778968177,0.01787781235,0.4423329448,0.1232412503,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2356,85,9.604826614,9.381002285,9.839113175,0.1767736702,0.2115370993,0.03214424251,0.6643332602,0.1360673216,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2357,88,9.53482108,9.209342514,9.729256926,0.1860265695,0.1714975136,0.01327835593,0.6374190647,0.1405355868,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2358,89,9.597485639,9.376693641,9.69791377,0.08801851579,0.1815181478,0.01559148844,0.7294300273,0.236280631,89.78009093,89.74191868,89.81826317,0.05398370104,Bus
2359,10,9.822231404,9.395354772,10.21180901,0.2137851436,0,0,0,0,82.62907111,82.58864148,82.66950074,0.05717612658,Car
2360,13,9.823324438,8.761993504,11.2688498,0.5787199004,0,0,0,0,82.62907111,82.58864148,82.66950074,0.05717612658,Car
2361,52,10.08625356,7.923870897,12.45799093,1.023120794,0,0,0,0,80.00900045,79.96431465,80.05368626,0.06319527316,Car
2362,32,9.693075205,9.373430631,9.958816481,0.1538430145,0.01234096539,0.005094013674,0.03825659946,0.007511012553,89.66489722,89.66489722,89.66489722,0.0648249173,Train
2363,30,9.638363106,9.462735149,9.879191249,0.116768804,0.008534774559,0.0009947513415,0.02637546052,0.005711905645,89.67716402,89.67716402,89.67716402,0.0648249173,Train
2364,20,9.651549199,9.479380416,9.829062229,0.09055985296,0.008795968405,0.002194986175,0.01903461648,0.003813037802,89.68086917,89.68086917,89.68086917,0.0648249173,Train
2365,19,9.654429073,9.457594575,9.787324116,0.0848591622,0.009723864341,0.002108420037,0.02085879291,0.004184612452,89.68086917,89.68086917,89.68086917,0.0648249173,Train
2366,18,9.588941721,9.469341192,9.726282762,0.0882334612,0.008434577608,0.001767518475,0.01974592279,0.004231107256,89.68086917,89.68086917,89.68086917,0.0648249173,Train
2367,6,9.641753996,9.464476938,9.800803946,0.1128707841,0.007934374998,0.002504208511,0.01417989007,0.003688153576,89.66120709,89.61536895,89.70704522,0.0648249173,Train
2368,12,9.673544833,9.523318406,9.810905283,0.09369041391,0.009737273569,0.0008975489105,0.01993814672,0.004004785982,89.73399231,89.73399231,89.73399231,0.0648249173,Train
2369,10,9.619151974,9.539655202,9.754386318,0.07533964864,0.007791375557,0.001562890333,0.01623390308,0.004029448991,89.73399231,89.73399231,89.73399231,0.0648249173,Train
2370,5,9.878457418,9.231181564,10.83608689,0.5891510796,0.2184594927,0.01898924884,0.3775577037,0.09642209634,89.76452569,89.76452569,89.76452569,0.07469519025,Bus
2371,4,9.674826033,9.246741954,10.24927377,0.2877202683,0.2128109772,0.08282740938,0.6739047111,0.1548898477,89.73425653,89.68143906,89.78707401,0.07469519025,Bus
2372,3,9.576153812,8.783936367,10.68438528,0.6817249882,0.3193039099,0.06360238561,0.7068347892,0.1751847606,89.73425653,89.68143906,89.78707401,0.07469519025,Bus
2373,32,9.709153021,9.183982831,10.57302469,0.298172238,0.2517350709,0.2462385663,0.2572315754,0.007773231248,84.4749283,84.41888953,84.53096708,0.07925079588,Still
2374,289,9.772328306,8.313984875,11.0348989,0.7321770344,0.02678020374,0.0120183188,0.04249472223,0.008372169606,89.75605496,89.75605496,89.75605496,0.08112427604,Car
2375,284,10.10739217,9.136572052,10.78733109,0.488029763,0.0235658152,0.00439802664,0.04226430888,0.009008300773,89.75605496,89.75605496,89.75605496,0.08112427604,Car
2376,288,9.859375546,9.354675373,10.61401559,0.4529429473,0.02364674328,0.002356433388,0.06494626966,0.01337754111,89.75605496,89.75605496,89.75605496,0.08112427604,Car
2377,263,9.814997828,8.950251906,10.77640446,0.4264110396,0.02356688378,0.01011979895,0.04500030082,0.0076094383,89.75746732,89.75746732,89.75746732,0.08112427604,Car
2378,262,9.793522154,8.937326958,10.50535293,0.4216849068,0.02378434185,0.004128200491,0.03814380148,0.008734595976,89.75746732,89.75746732,89.75746732,0.08112427604,Car
2379,267,9.75477614,9.18145141,10.70380468,0.4482365252,0.02023708861,0.003612758015,0.045454148,0.009352747619,89.75746732,89.75746732,89.75746732,0.08112427604,Car
2380,265,10.09404216,9.498178613,10.67629128,0.3774953699,0.02511635275,0.009635366766,0.04735208036,0.01090966741,89.75746732,89.75746732,89.75746732,0.08112427604,Car
2381,261,10.08317294,8.860599122,10.95576599,0.5244992513,0.0249635083,0.004110877468,0.05075923969,0.01216573124,89.75746732,89.75746732,89.75746732,0.08112427604,Car
2382,269,10.10385523,8.536129984,11.39726275,0.7972207216,0.03214495991,0.009002362278,0.07494658349,0.01615194485,89.75746732,89.75746732,89.75746732,0.08112427604,Car
2383,226,9.624374661,8.566807232,10.40111586,0.6017945049,0.02045405856,0.00815718932,0.03668796297,0.007478211703,89.76085605,89.76085605,89.76085605,0.08112427604,Car
2384,203,9.88315498,9.136180889,10.4029275,0.4432435126,0.02077980554,0.009773882869,0.03838808935,0.007574323144,89.77157833,89.77157833,89.77157833,0.08112427604,Car
2385,202,9.882571656,9.132291153,10.62352612,0.5177278815,0.02249335533,0.005254188443,0.04772988731,0.009885129566,89.77157833,89.77157833,89.77157833,0.08112427604,Car
2386,199,9.8509834,8.342863622,11.40930823,0.6821721231,0.02033103492,0.005746995579,0.04390739578,0.01213732726,89.77157833,89.77157833,89.77157833,0.08112427604,Car
2387,200,9.946444885,8.675319868,10.89424122,0.5616696292,0.02067878203,0.003684073417,0.04752507542,0.01234287345,89.77157833,89.77157833,89.77157833,0.08112427604,Car
2388,194,9.795385231,8.766193486,11.19054794,0.7094640088,0.02713878855,0.01177572264,0.06017746517,0.01157934103,89.78397709,89.78397709,89.78397709,0.08112427604,Car
2389,215,10.03959241,9.219355399,11.74450449,0.6976667755,0.02052613674,0.001160671382,0.0497770909,0.01169794595,89.80057496,89.80057496,89.80057496,0.08112427604,Car
2390,280,10.13218321,9.297397039,10.76532013,0.432562515,0.04560784703,0.03190400079,0.06843370886,0.007469595552,89.8319958,89.8319958,89.8319958,0.08112427604,Car
2391,277,9.861336726,9.232324857,10.80675955,0.5781828848,0.02061044415,0.004740451753,0.04739596097,0.01020976108,89.8319958,89.8319958,89.8319958,0.08112427604,Car
2392,276,9.737904891,6.132835631,11.0675926,1.187656858,0.02028782642,0.003967431852,0.04827832009,0.01071081963,89.8319958,89.8319958,89.8319958,0.08112427604,Car
2393,278,9.865351463,9.027200634,11.04185049,0.5991199716,0.02269045854,0.003598681111,0.04850222095,0.01092723895,89.8319958,89.8319958,89.8319958,0.08112427604,Car
2394,260,10.28463878,9.126646984,11.2971265,0.5844062951,0.01864744586,0.004382806511,0.04155636113,0.009846819365,89.83843425,89.83843425,89.83843425,0.08112427604,Car
2395,244,10.12041573,8.59861805,12.89270986,1.007113253,0.0293356276,0.008651679535,0.06505384639,0.01162566257,89.8465455,89.8465455,89.8465455,0.08112427604,Car
2396,254,9.831020847,8.312002897,11.28830431,0.8605344124,0.02033112451,0.004110877468,0.04845552855,0.01070615029,89.85800022,89.85800022,89.85800022,0.08112427604,Car
2397,224,9.753232046,8.804303655,10.46751193,0.5910591866,0.0227634662,0.009125278913,0.0500883693,0.01016793981,89.86693001,89.86693001,89.86693001,0.08112427604,Car
2398,225,9.850523432,8.972774957,10.90834118,0.6504052643,0.02095400944,0.005232874876,0.04960311467,0.01197241922,89.86693001,89.86693001,89.86693001,0.08112427604,Car
2399,188,9.996659029,8.986812457,11.33853206,0.642059482,0.02983003256,0.00929950293,0.06644947751,0.01428566927,89.91033172,89.91033172,89.91033172,0.08112427604,Car
2400,9,9.936713532,8.753939944,11.88888043,0.420294241,0.4024259174,0.1156134127,0.8726525884,0.2864787572,53.00595484,52.9476594,53.06425028,0.08244219707,Walking
2401,367,9.987307291,9.952679809,10.00730771,0.01786781993,0.005366742617,0.001737694089,0.01348458296,0.002793409937,89.74220164,89.74220164,89.74220164,0.08260972703,Still
2402,375,9.98136252,9.952588242,9.999527275,0.01326964081,0.005665778319,0.001118064262,0.01000205193,0.00235631702,89.77665269,89.77665269,89.77665269,0.08260972703,Still
2403,376,9.990810718,9.981054673,10.00803799,0.009521699259,0.005917809093,0.00112966576,0.01262639691,0.002673464498,89.77665269,89.77665269,89.77665269,0.08260972703,Still
2404,71,9.639962667,8.290562887,11.18116521,0.8342933597,0.1116798803,0.023843845,0.2797044544,0.06533867672,85.57507202,85.57507202,85.57507202,0.08366525285,Car
2405,70,9.709479464,8.341650598,12.25833686,1.023723552,0.209138422,0.0486768769,0.586713183,0.1457554137,85.57507202,85.57507202,85.57507202,0.08366525285,Car
2406,68,9.878791141,8.576154904,12.15117784,0.977089426,0.1879084902,0.03864429393,0.4545247539,0.101676566,86.6226735,86.56351323,86.68183376,0.08366525285,Car
2407,76,9.408740566,7.30816523,12.42975628,1.102942618,0.1380489713,0.03957281868,0.3367617575,0.08671644571,87.13084224,87.13084224,87.13084224,0.08366525285,Car
2408,62,9.707722323,9.464622187,9.989439872,0.1470656669,0.006093016347,0.0031957935,0.008387900705,0.001659740991,65.13435492,65.13435492,65.13435492,0.08700049304,Car
2409,51,9.890691573,7.909344967,10.78784287,0.624143704,0.03742374634,0.01935148952,0.05601508764,0.01375761713,66.80271317,66.74119453,66.8642318,0.08700049304,Car
2410,53,9.498517938,7.103020933,10.85262738,0.7628141751,0.03019926615,0.0102730387,0.06006240311,0.01606735093,66.80271317,66.74119453,66.8642318,0.08700049304,Car
2411,63,9.806170407,9.646413742,9.943558153,0.09529648819,0.007140923365,0.002609354466,0.01191001869,0.002441222205,68.03834501,68.03834501,68.03834501,0.08700049304,Car
2412,65,9.769965907,9.401468464,10.01363185,0.15313631,0.007603633904,0.003368662036,0.01075864408,0.002737155996,68.03834501,68.03834501,68.03834501,0.08700049304,Car
2413,64,9.693708998,9.53162159,9.891571605,0.1096763943,0.007070039809,0.001845092238,0.01233132742,0.003222053377,68.03834501,68.03834501,68.03834501,0.08700049304,Car
2414,183,10.49533186,9.091095897,12.38129591,1.059267883,0.098669309,0.01192148989,0.2071713458,0.04931858007,89.75520743,89.75520743,89.75520743,0.09120263288,Car
2415,189,9.839661921,8.520990981,10.78069255,0.5743612839,0.07949886188,0.02213326629,0.1993763821,0.04996649808,89.76904004,89.76904004,89.76904004,0.09120263288,Car
2416,198,9.574217238,8.236385039,10.72831454,0.6879232154,0.0867006907,0.02861386266,0.1967423831,0.03817699061,89.81994588,89.81994588,89.81994588,0.09120263288,Car
2417,200,10.04744042,8.46027753,11.44412573,0.7711014601,0.1047375759,0.02041013514,0.2299741932,0.05720694688,89.81994588,89.81994588,89.81994588,0.09120263288,Car
2418,199,9.902002248,8.956335067,10.60208122,0.5593139958,0.09312745695,0.01587038073,0.2745691994,0.05958248988,89.81994588,89.81994588,89.81994588,0.09120263288,Car
2419,180,9.844389855,8.747373398,10.81915518,0.6505366685,0.09146962993,0.0112214363,0.2200087919,0.05763708104,89.88309188,89.88309188,89.88309188,0.09120263288,Car
2420,177,9.524643679,8.565736102,10.39501324,0.4900172426,0.0854196099,0.004880570759,0.2149713922,0.06748009032,89.88309188,89.88309188,89.88309188,0.09120263288,Car
2421,170,9.905217686,9.256377076,10.41315755,0.3801814947,0.08012476099,0.01535926578,0.2275617879,0.04534164051,89.85859837,89.79410837,89.92308837,0.09120263288,Car
2422,165,9.826812098,8.593403823,10.57109504,0.5329133927,0.09250148628,0.00903393767,0.2482592499,0.05509603354,89.85859837,89.79410837,89.92308837,0.09120263288,Car
2423,172,9.918578765,8.235237863,11.18130695,0.9226963367,0.1008266583,0.0308057156,0.2455716678,0.05726490176,89.85859837,89.79410837,89.92308837,0.09120263288,Car
2424,82,9.170171923,7.456155465,12.29327936,1.594941837,0.360720912,0.07436937083,0.6417692245,0.1531141909,89.66718073,89.66718073,89.66718073,0.1007328442,Walking
2425,89,8.491399618,7.600368454,9.382430782,1.260108356,0.4214414876,0.1418869611,0.7278979588,0.1573330938,89.77016826,89.77016826,89.77016826,0.1007328442,Walking
2426,90,9.818632449,7.295577891,12.34154672,1.779566045,0.5522739009,0.198661418,0.9363812084,0.2494196141,89.77016826,89.77016826,89.77016826,0.1007328442,Walking
2427,78,9.764143143,7.525401736,12.5444902,2.018302268,0.3678120366,0.126663659,0.6612255425,0.171415408,89.77524344,89.77524344,89.77524344,0.1007328442,Walking
2428,76,11.14209921,9.248346304,13.20987449,1.824295933,0.3205782115,0.08165637809,0.7344320315,0.1997265196,89.77524344,89.77524344,89.77524344,0.1007328442,Walking
2429,50,9.973782421,6.090599724,12.10600058,0.9749512109,0,0,0,0,80.83022226,80.83022226,80.83022226,0.1055466411,Car
2430,47,9.971509689,7.138878203,12.88577553,1.017864932,0,0,0,0,80.83022226,80.83022226,80.83022226,0.1055466411,Car
2431,443,9.731611051,9.717330505,9.741763284,0.006639371225,0.001546862033,0,0.002731872448,0.001134680591,45.29635646,45.29635646,45.29635646,0.1080705559,Still
2432,446,9.713265537,9.687402889,9.733338814,0.0124963289,0.00183259575,0.0012217305,0.002443461,0.0008638939213,50.57833401,50.57833401,50.57833401,0.1080705559,Still
2433,363,9.839534672,9.827320677,9.856250975,0.007049545529,0.002992616328,0.002992616328,0.002992616328,0.0001175812401,34.32006687,34.32006687,34.32006687,0.1116731031,Still
2434,361,9.839897474,9.827320677,9.856143963,0.008507082878,0.004488154538,0.004405012046,0.00457129703,0.0001175812401,38.68996902,38.68996902,38.68996902,0.1116731031,Still
2435,359,9.838239162,9.817745157,9.856250975,0.008695998979,0.005037323898,0.005037323898,0.005037323898,0.001235074448,38.68996902,38.68996902,38.68996902,0.1116731031,Still
2436,82,9.849716166,8.699763677,10.71706356,0.4578002211,0,0,0,0,85.09917469,85.09917469,85.09917469,0.1117522708,Car
2437,83,9.905434489,9.016831751,10.75820376,0.4907591369,0,0,0,0,85.09917469,85.09917469,85.09917469,0.1117522708,Car
2438,84,9.894645867,8.87524579,11.02817838,0.5366738035,0,0,0,0,86.01147494,86.01147494,86.01147494,0.1117522708,Car
2439,71,9.737375378,8.584799974,10.96722537,0.6461928494,0,0,0,0,88.09357874,88.01455795,88.17259953,0.1117522708,Car
2440,418,10.20581345,10.18136641,10.23122605,0.01610818207,0.00691744591,0.003230866209,0.01254786561,0.002570557473,83.11279268,83.11279268,83.11279268,0.1229691832,Train
2441,420,10.20282181,10.0962566,10.30219672,0.05130039539,0.01011153924,0.001479787876,0.03130678168,0.006907836205,83.11279268,83.11279268,83.11279268,0.1229691832,Train
2442,416,10.20544028,10.18697618,10.22787736,0.01215105785,0.006676037099,0.003309609909,0.0110760415,0.001981171558,83.17749797,83.17749797,83.17749797,0.1229691832,Train
2443,412,10.20142531,10.16963096,10.22234411,0.01479767291,0.008389426512,0.002857918698,0.0255658263,0.004252195322,83.39642658,83.39642658,83.39642658,0.1229691832,Train
2444,421,10.17440693,10.12568885,10.25382778,0.04245274534,0.01842030867,0.004336423297,0.06707910923,0.01451295557,86.35959618,86.35959618,86.35959618,0.1229691832,Train
2445,402,10.17262947,10.09113824,10.31154387,0.07029749296,0.01079315716,0.004577153382,0.02356651199,0.005939680585,88.76324943,88.76324943,88.76324943,0.1229691832,Train
2446,423,10.23207368,10.02212217,10.72580448,0.2149207824,0.0141274425,0.005469674424,0.02981150788,0.007255353141,89.12944632,89.12944632,89.12944632,0.1229691832,Train
2447,425,10.2135112,9.745744519,10.84065414,0.2902253091,0.03020955699,0.003358493804,0.0850453628,0.01965646926,89.12944632,89.12944632,89.12944632,0.1229691832,Train
2448,426,10.14391662,9.66191564,10.68106317,0.2668067159,0.1803513147,0.01923768479,1.048568573,0.2210386391,89.12944632,89.12944632,89.12944632,0.1229691832,Train
2449,405,10.23444872,10.12694344,10.28698427,0.05204148623,0.01852327306,0.0006107329141,0.07324241718,0.01831178094,89.50673974,89.50673974,89.50673974,0.1229691832,Train
2450,450,10.19756401,9.977807773,10.41719819,0.1376751326,0.01774173527,0.003502216194,0.03934887889,0.00979953967,89.74616198,89.74616198,89.74616198,0.1229691832,Train
2451,449,10.26536557,9.912883915,10.79935474,0.2648680683,0.01925389876,0.005081886954,0.05989752224,0.01135034261,89.74616198,89.74616198,89.74616198,0.1229691832,Train
2452,364,10.18703543,10.05609064,10.3334822,0.09445842634,0.01712497893,0.002448310609,0.03728669546,0.008987793385,89.75351213,89.75351213,89.75351213,0.1229691832,Train
2453,441,10.17316265,9.91931928,10.33140327,0.1123043224,0.01782746119,0.002525779057,0.04436046209,0.01187891001,89.75351213,89.75351213,89.75351213,0.1229691832,Train
2454,362,10.1428231,9.462595955,10.4758958,0.2978768129,0.02301930905,0.007387870173,0.09136989172,0.01845649769,89.75351213,89.75351213,89.75351213,0.1229691832,Train
2455,399,10.22319018,10.07635989,10.37614188,0.1019247697,0.01001433075,0.0006107329141,0.02319218007,0.005227933922,89.75605496,89.75605496,89.75605496,0.1229691832,Train
2456,439,10.10607209,9.690223704,10.42346271,0.2204025649,0.01722247854,0.003164644928,0.03893724882,0.008874255549,89.75633745,89.75633745,89.75633745,0.1229691832,Train
2457,440,10.2102612,9.960602674,10.53887755,0.1448359583,0.01842533404,0.002958513454,0.06370036063,0.01291981448,89.75633745,89.75633745,89.75633745,0.1229691832,Train
2458,438,10.27975567,9.751296352,11.02061413,0.3378066691,0.02609325232,0.005869479187,0.07125594639,0.01557452874,89.75633745,89.75633745,89.75633745,0.1229691832,Train
2459,371,10.27386108,9.752727332,11.07207717,0.3267728925,0.03402279442,0.004142416992,0.08916543027,0.01818794765,89.76254992,89.76254992,89.76254992,0.1229691832,Train
2460,378,10.08473977,9.701319966,10.38454196,0.1885752259,0.03457769315,0.007055453653,0.08051128871,0.02219696861,89.76452569,89.76452569,89.76452569,0.1229691832,Train
2461,385,10.29604054,9.723289405,10.63643435,0.27088421,0.0526869127,0.01291082936,0.1254619437,0.03220804794,89.76452569,89.76452569,89.76452569,0.1229691832,Train
2462,379,10.1048537,9.405721217,10.48846276,0.3817673613,0.08502173241,0.01079500818,0.1613040008,0.04669992996,89.76452569,89.76452569,89.76452569,0.1229691832,Train
2463,3,9.793014412,9.581064314,10.07223037,0.121133907,0.02932732994,0.01388934936,0.04138110273,0.008244985123,67.94837085,67.94837085,67.94837085,0.1239063553,Car
2464,5,9.807047511,9.599573174,10.02538682,0.09583712025,0.04872675596,0.0296939486,0.07487983484,0.01483680607,68.74866888,68.74866888,68.74866888,0.1239063553,Car
2465,11,9.782883655,9.393816931,10.33509181,0.2355069308,0.02676776536,0.01814080002,0.0361876463,0.005545668336,76.00884243,76.00884243,76.00884243,0.1239063553,Car
2466,55,10.10907529,9.860744727,10.2745104,0.1546933878,0.01387919292,0.006476465981,0.02581819387,0.01043834019,74.76009342,74.67196922,74.84821761,0.1246264334,Train
2467,244,9.590624205,9.552035182,9.625798495,0.02190011374,0.006351957217,0.001746514883,0.01644154903,0.003253449566,79.7685034,79.7685034,79.7685034,0.1278586073,Train
2468,240,9.604655664,9.567406754,9.629724288,0.01779872412,0.005777226202,0.002324650352,0.01105610634,0.002000730115,79.8625497,79.8625497,79.8625497,0.1278586073,Train
2469,241,9.610111201,9.594711828,9.625007718,0.009653022273,0.005941061257,0.002383254872,0.01227960929,0.002227828381,79.8625497,79.8625497,79.8625497,0.1278586073,Train
2470,151,9.983007755,9.957768216,10.02193253,0.0232881896,0.02230374426,0.001914233205,0.08790214858,0.01843707326,88.23037391,88.23037391,88.23037391,0.1313058227,Walking
2471,11,9.810853665,8.067855672,11.6547346,0.6337696927,0,0,0,0,68.01887134,67.92398694,68.11375573,0.1341867994,Car
2472,159,9.49013777,6.890417584,10.66111591,0.9487255485,0.1204363938,0.01998613296,0.2227600109,0.05737821626,86.67015458,86.67015458,86.67015458,0.1358653882,Car
2473,39,9.738870615,9.710617271,9.770043032,0.01773546014,0.009483466244,0.002116099299,0.02668299684,0.005209099177,68.51830018,68.4222026,68.61439776,0.1359025019,Train
2474,120,9.875995098,7.802518029,12.20706052,1.269280772,0.153761438,0.07825163037,0.3256435258,0.07828186149,86.48606075,86.48606075,86.48606075,0.1382275403,Car
2475,118,9.593790119,6.427967714,11.16874302,1.355448407,0.216903113,0.05727716081,0.4798398642,0.1255041348,87.79465912,87.79465912,87.79465912,0.1382275403,Car
2476,119,9.296284006,7.805294914,10.62791599,0.8595468863,0.2682940263,0.06485002491,0.6582076056,0.2025349106,87.79465912,87.79465912,87.79465912,0.1382275403,Car
2477,93,9.500145218,8.099721923,10.81457824,0.8360728055,0.2154370746,0.07773511651,0.6751768515,0.1759774529,86.70037462,86.60218509,86.79856416,0.1388609676,Car
2478,303,10.0753556,10.05898701,10.08641185,0.01024524126,0.006371408927,0.002598254148,0.01468494974,0.002828532466,62.70527447,62.60667537,62.80387357,0.1394401856,Still
2479,311,10.05958382,10.01622898,10.08673769,0.019299365,0.009242348019,0.0009301605677,0.03425438455,0.007315601613,73.27590244,73.27590244,73.27590244,0.1394401856,Still
2480,325,10.0614674,9.997255854,10.08931368,0.02730058763,0.01563641007,0.003796894503,0.03860700993,0.008858897268,73.27590244,73.27590244,73.27590244,0.1394401856,Still
2481,316,10.06597403,10.03468934,10.12885682,0.02598982915,0.02701786617,0.004228061478,0.08320752169,0.01994363939,73.27590244,73.27590244,73.27590244,0.1394401856,Still
2482,331,10.06828128,9.743646399,10.32384322,0.118299511,0.03876529717,0.004616231355,0.2092534204,0.045081057,73.27590244,73.27590244,73.27590244,0.1394401856,Still
2483,340,10.08239168,10.06211431,10.09507604,0.01155712397,0.006759394263,0.002045872986,0.01129077173,0.002623052056,82.51417852,82.51417852,82.51417852,0.1394401856,Still
2484,339,10.07914154,10.05305731,10.09325421,0.01279983544,0.00716336901,0.002182540263,0.0134714367,0.003099452784,82.51417852,82.51417852,82.51417852,0.1394401856,Still
2485,353,10.11253337,10.06819164,10.1318164,0.01829463341,0.01173579736,0.001427084337,0.02742717543,0.007848900706,82.51417852,82.51417852,82.51417852,0.1394401856,Still
2486,354,10.1122516,10.08904666,10.12812123,0.01052430851,0.01061688378,0.002418842865,0.04266308839,0.008854549524,82.51417852,82.51417852,82.51417852,0.1394401856,Still
2487,352,10.10737386,10.091047,10.12954053,0.0102087243,0.01419951652,0.00151677276,0.07110451681,0.01807671863,82.51417852,82.51417852,82.51417852,0.1394401856,Still
2488,345,10.09438426,10.04789805,10.16215741,0.03039769262,0.02373278549,0.003598034093,0.0951198126,0.02299683658,82.51417852,82.51417852,82.51417852,0.1394401856,Still
2489,84,9.999614714,9.988279996,10.0096125,0.007364442343,0.00506812862,0.001416110995,0.01219896048,0.002700909615,89.40662025,89.30795449,89.50528601,0.1395344604,Still
2490,80,9.998577886,9.963382732,10.02206398,0.01754731031,0.006514541368,0.002038633618,0.0137710211,0.003146005812,89.40662025,89.30795449,89.50528601,0.1395344604,Still
2491,86,9.646950921,7.636664116,11.71098375,1.14424498,0.1558861167,0.03865897389,0.457332317,0.1069741842,85.09724289,85.09724289,85.09724289,0.1479097815,Car
2492,85,9.557418243,8.085206199,12.2696658,0.85543561,0.1198397311,0.03246872893,0.3076272662,0.09703672079,86.24037736,86.13578935,86.34496537,0.1479097815,Car
2493,112,9.769158784,9.687146394,9.860332269,0.03491073182,0.005435190871,0.001727787843,0.0091425939,0.005243059644,71.60189106,71.4968239,71.70695822,0.1485874031,Bus
2494,114,9.772574426,5.580151008,13.12670919,1.265336286,0.0836994147,0.07920545928,0.08819337012,0.006355412698,73.52655468,73.52655468,73.52655468,0.1485874031,Bus
2495,113,9.922123415,8.78469988,13.20411328,0.5222125955,0.04563273227,0.0231807064,0.06754965428,0.02218931356,73.52655468,73.52655468,73.52655468,0.1485874031,Bus
2496,115,9.855988706,6.722007457,12.81966149,0.8897406281,0.07934156954,0.04783508018,0.1108480589,0.04455690454,73.52655468,73.52655468,73.52655468,0.1485874031,Bus
2497,237,9.91825398,9.14952514,11.41694981,0.5948112783,0.1095092496,0.01790397035,0.4125330733,0.09259889135,89.79860738,89.79860738,89.79860738,0.1494537183,Car
2498,65,9.294807614,9.18458718,9.38486677,0.06336840573,0.009047048641,0.008038493125,0.009403391448,0.000672974398,66.78902883,66.78902883,66.78902883,0.1497475118,Bus
2499,67,9.323241598,9.215767643,9.572669094,0.09258925489,0.00942435708,0.007824094681,0.01116692402,0.001675951949,66.78902883,66.78902883,66.78902883,0.1497475118,Bus
2500,60,9.267879223,9.176409391,9.345968078,0.05384123574,0.01267547709,0.009159105806,0.0169689151,0.003315489754,66.78902883,66.78902883,66.78902883,0.1497475118,Bus
