time,androidSensorAccelerometerMean,androidSensorAccelerometerMin,androidSensorAccelerometerMax,androidSensorAccelerometerStd,androidSensorGyroscopeMean,androidSensorGyroscopeMin,androidSensorGyroscopeMax,androidSensorGyroscopeStd,soundMean,soundMin,soundMax,soundStd,target
55,9.46094316683999,8.74280186909,10.0706933984,0.410846223936,0.0124178973063,0.00310192830613,0.0270176975208,0.00669316641857,89.7983262572999,89.7983262572999,89.7983262572999,0.00298936592547,Train
58,9.58335242101,8.94083336168,10.2012974322,0.390039037293,0.0181630299759,0.00333529347498,0.0571872748056,0.012741803254,89.7983262572999,89.7983262572999,89.7983262572999,0.00298936592547,Train
59,9.63226636536999,8.9204356162,10.8548059262,0.481363335699,0.0155091802874,0.00135193218864,0.109402622397,0.0190644588864,89.7983262572999,89.7983262572999,89.7983262572999,0.00298936592547,Train
39,9.71933843331,8.97718306331,10.5304668743,0.406562603539,0.0253644135542,0.0035644871087,0.0731374785723,0.0152904016065,89.8033850167,89.8033850167,89.8033850167,0.00298936592547,Train
36,9.60184921858999,8.55226749713999,10.6795814624,0.648313106888,0.0268956732291,0.00520382890437,0.0649141881596,0.0154812370718,89.8033850167,89.8033850167,89.8033850167,0.00298936592547,Train
17,9.5205535211,8.94956387407,10.0654333936,0.371230593775,0.0338540848014,0.00235148781597,0.0589393831759,0.0179785935543,89.8210675086,89.8210675086,89.8210675086,0.00298936592547,Train
42,9.42348727434,8.554702357,10.1671800080999,0.53655277074,0.0177861701013,0.00227089544156,0.0417778036238,0.0109579302828,89.8448679335,89.8448679335,89.8448679335,0.00298936592547,Train
46,9.73979792266,8.73519123351,10.7829340426999,0.627013394711,0.0251630608113,0.00294372060934,0.0757576711104,0.0170002074669,89.8448679335,89.8448679335,89.8448679335,0.00298936592547,Train
23,9.53622331083,8.95552418414,10.8751340832999,0.500986058283,0.0350875298929,0.00631665935862,0.0751535735547,0.0189960962382,89.8819782334,89.8819782334,89.8819782334,0.00298936592547,Train
29,9.57425746708,8.33647053118,11.7266205878,0.894431631606999,0.120988437352,0.0162626478729,0.279700107142,0.0728231128898,89.7918579964,89.7918579964,89.7918579964,0.00299189003093,Car
32,9.69519835561,8.86984710621,10.5298987412,0.515451335627,0.150638313684,0.0496776964432,0.425468129875,0.09544530721,89.7918579964,89.7918579964,89.7918579964,0.00299189003093,Car
249,10.179657066,10.0701308999,10.2383324926,0.0527769615253,0.00727962663941,0.00130603110437,0.0271788632127,0.00528446892411,87.5933606807,87.5933606807,87.5933606807,0.00319752792238,Train
252,10.1873934903,10.1690335629,10.2267323223,0.0199932324142,0.010539177349,0.00260764625617,0.0288064439848,0.00649746372505,87.5933606807,87.5933606807,87.5933606807,0.00319752792238,Train
257,10.1693590131,10.1369799328,10.1999415678,0.0212278058375,0.00748225467282,0.00241792829896,0.0137984849021,0.00318639916292,89.735691428,89.735691428,89.735691428,0.00319752792238,Train
243,10.1954470351999,10.1259973534,10.2662642248,0.0470692361221,0.00928422227322,0.0020033808013,0.0202695366618,0.00432963200015,89.7481414788,89.7481414788,89.7481414788,0.00319752792238,Train
245,10.1816619305999,9.92335219138,10.7172528387,0.22113732221,0.0201979495001,0.00547424870093,0.0955830632641,0.0190192484375,89.7481414788,89.7481414788,89.7481414788,0.00319752792238,Train
244,10.332242066,10.0202388794,10.711794238,0.289018820302,0.037312173541,0.00570503241187,0.0819418216231,0.0215331868826,89.7481414788,89.7481414788,89.7481414788,0.00319752792238,Train
237,10.1570842217,10.0495792528,10.3763004486,0.109286502222,0.0201748081363,0.00384845297158,0.0432335838603,0.0108296616377,89.7520988248,89.7498378312,89.7543598185,0.00319752792238,Train
238,10.1671089585,9.93684814357,10.4513930955,0.139784400634,0.0208478574144,0.002295826688,0.0530964748853,0.0124557531197,89.7520988248,89.7498378312,89.7543598185,0.00319752792238,Train
239,10.1859008026999,10.0723729277,10.4467003153,0.101566496935,0.0236301494608,0.00307947916548,0.0824948974575,0.0186569154508,89.7608560537,89.7608560537,89.7608560537,0.00319752792238,Train
241,10.1903743443,9.75657322508,10.4714769474,0.215231144516,0.0351169984553,0.00458142439883,0.111444169139,0.029619476999,89.7608560537,89.7608560537,89.7608560537,0.00319752792238,Train
106,9.70855644082,8.67476413762,10.6310659263,0.544416445671,0.107876839937,0.0179823000793,0.390683980303,0.0810319974786,89.7585970446,89.7585970446,89.7585970446,0.00339146955761,Car
71,9.49014442143,8.37257662347,10.3200485851,0.585666644754,0.0864111691359,0.0130744674665,0.267337894481,0.0709582065855,89.7594442419,89.7594442419,89.7594442419,0.00339146955761,Car
122,9.51769663579,8.94628953038,10.0764924495,0.358789895073,0.0742434883559,0.00436518717453,0.250102779026,0.0699554361673,89.7631144753,89.7631144753,89.7631144753,0.00339146955761,Car
111,9.59483732775,8.84849548924,10.8010257399,0.599259222973,0.0700818043205,0.00853195546677,0.191231755244,0.0527584070903,89.7667831585,89.7667831585,89.7667831585,0.00339146955761,Car
85,9.64251328743,8.45634391361,10.2040285021,0.48823031263,0.112652330761,0.00672305073756,0.355499190345,0.0735261793599,89.7670653008,89.7670653008,89.7670653008,0.00339146955761,Car
83,9.70148424469,8.71498272796,11.1645010443,0.701118590642,0.165335821174,0.04000956354,0.40702676061,0.109987945014,89.7670653008,89.7670653008,89.7670653008,0.00339146955761,Car
82,9.68371737616,8.53010578949,10.7080371880999,0.657191259572,0.152016754046,0.0215024331271,0.462379902722,0.111850587778,89.7670653008,89.7670653008,89.7670653008,0.00339146955761,Car
130,9.60397700113,8.01009002471,10.9773931007999,0.777298990793,0.0920761706164,0.0112908648348,0.321208241633,0.0729115227476,89.7805973614,89.7805973614,89.7805973614,0.00339146955761,Car
99,9.6742267127,8.71478177178,10.5858295239,0.656325419592,0.131774788703,0.0150370466944,0.518582149076,0.119968374477,89.7825690266,89.7825690266,89.7825690266,0.00339146955761,Car
138,9.86403896884,8.95130480541,10.7455646203,0.767636996354999,0.0786824855597,0.00928740254743,0.226343577651,0.0521816247286,89.8075984001,89.8075984001,89.8075984001,0.00339146955761,Car
136,9.50452013163,8.20429367931,10.8070555594,0.761735404301,0.161585329436,0.0135479576642,0.661948275535,0.155107276967,89.8075984001,89.8075984001,89.8075984001,0.00339146955761,Car
88,9.74096211834,8.1735322222,11.4928806097,0.90686454181,0.100339040062,0.0195306893349,0.244088312755,0.0592482331697,89.8557663407,89.8557663407,89.8557663407,0.00339146955761,Car
171,9.63512922822,9.54288894712,10.0772256525,0.130970390377,0.0710757577511,0.0025917492629,0.345419031115,0.0883284965022,89.4685714721,89.4685714721,89.4685714721,0.00358869471829,Car
169,9.62600736402,9.55661635059,9.68755305719,0.0371062965651,0.0601245231483,0.00485339846964,0.403483720176,0.099836727025,89.4685714721,89.4685714721,89.4685714721,0.00358869471829,Car
162,9.82020884085,9.45636190992,10.2013723978,0.223808271874,0.101272058816,0.0212931849196,0.250218638227,0.0490519053694,89.7574673198,89.7574673198,89.7574673198,0.00358869471829,Car
158,9.44741324665,8.30638635423999,10.5313458562,0.64331438741,0.0760489532538,0.0132021689342,0.19429255529,0.048723276905,89.7588794529,89.7588794529,89.7588794529,0.00358869471829,Car
157,9.57807185009,8.67436788181999,10.5916793713,0.61753003764,0.0947639988961,0.0224527931893,0.303023569882,0.0674655493137,89.7588794529,89.7588794529,89.7588794529,0.00358869471829,Car
160,9.64691217109,8.50204888968,10.3786024382,0.644361047896,0.123510096653,0.0408500896496,0.317687053796,0.0735023471371,89.759161852,89.759161852,89.759161852,0.00358869471829,Car
143,9.67128354087,8.14005065508999,10.964727555,0.645673634167999,0.0499733582404,0.0115521222906,0.151206915198,0.0316626128678,89.7602913564999,89.7602913564999,89.7602913564999,0.00358869471829,Car
144,9.6232853668,8.65158567831,10.7178335423,0.632752843167,0.0826896143544,0.0157261349425,0.189040897952,0.0513542236254,89.7602913564999,89.7602913564999,89.7602913564999,0.00358869471829,Car
149,9.45525861104,7.82823951813,10.9418412329,0.963832333635,0.195410125717,0.0159682263861,0.790552219209,0.162483543289,89.7698862191,89.7698862191,89.7698862191,0.00358869471829,Car
165,9.72845664825,9.55903499275,9.86996727227,0.110727258655,0.14240740669,0.0366977437061,0.316592140556,0.0758902761643,89.7701682605999,89.7701682605999,89.7701682605999,0.00358869471829,Car
166,9.44109221334,8.47782960769,10.0701196619,0.499805336952,0.15449491915,0.0574336950424,0.450564514916,0.0991864930183,89.7701682605999,89.7701682605999,89.7701682605999,0.00358869471829,Car
167,9.91876470872,9.53084482112,10.9349952510999,0.373654722593,0.125779690214,0.00738186400842,0.439195650666,0.125012073537,89.7701682605999,89.7701682605999,89.7701682605999,0.00358869471829,Car
151,9.6212330152,8.84008986823999,10.2257339639,0.425101745886,0.124888549234,0.0211019401239,0.342515551128999,0.0728968545164,89.8479432279999,89.8479432279999,89.8479432279999,0.00358869471829,Car
140,9.81321865092,8.43707220048999,10.7087321792,0.67038811448,0.0313987558157,0.00778421107169,0.0740757009188,0.0196555294008,89.7489896963999,89.7489896963999,89.7489896963999,0.00378948128765,Car
131,9.90484699174,8.78115437604,11.0219640555,0.619718692825,0.0294703347423,0.00377173065507,0.0627090657311,0.0172268440683,89.7670653008,89.7670653008,89.7670653008,0.00378948128765,Car
128,9.82374116102,9.00748443374,10.4631211747,0.446163419231,0.0373155386637,0.00875080554614,0.0933758179962,0.0193773993623,89.7694627265,89.7667831585,89.7721422944,0.00378948128765,Car
129,9.75068498564,9.00923610998999,10.2042689876999,0.397635903251,0.0318516796273,0.00668667584727,0.0676593184667,0.0142988380241,89.781724082,89.781724082,89.781724082,0.00378948128765,Car
72,9.59045038247,9.5277686386,9.66828747771,0.0424241837158,0.0510730942552,0.00683336532451,0.223763284314,0.0552729334438,87.8921851821,87.8921851821,87.8921851821,0.00379478014154,Bus
70,9.61307203215,9.48083725806999,9.76946892485,0.09529521288,0.0525180287355,0.0117643684615,0.131312544178999,0.0276497967713,89.7461619822,89.7461619822,89.7461619822,0.00379478014154,Bus
71,9.65174041716,9.49988649363,9.81932679594,0.0985318172184,0.0593801006984,0.0190062841871,0.160913751102,0.0312753059237,89.7461619822,89.7461619822,89.7461619822,0.00379478014154,Bus
66,9.69286454675,8.99950218431999,10.0321076559,0.253951506923,0.200389682697,0.186208320769,0.212941589081,0.00720615226582,89.7573256794,89.7546423645999,89.7600089941,0.00379478014154,Bus
67,9.73324969119,9.24352488667,10.069229307,0.203672188165,0.203303085704,0.166903092042,0.269863430345,0.0318901151327,89.7573256794,89.7546423645999,89.7600089941,0.00379478014154,Bus
69,9.62041632071,9.09327974986,10.024412468,0.250145051216,0.151151320963,0.0685979585301,0.298827346679,0.0545847246095,89.7573256794,89.7546423645999,89.7600089941,0.00379478014154,Bus
68,9.65774608971,9.17306648763,10.0964330419,0.280814102878,0.117913490033,0.022578109891,0.334964089398,0.0678001863911,89.7573256794,89.7546423645999,89.7600089941,0.00379478014154,Bus
52,10.4617506516,9.12619839916,13.8353182938,1.41124979787999,0.161379875697,0.0240102707561,0.347493952643,0.0815283713429,89.7458791601,89.7458791601,89.7458791601,0.003797002669,Bus
51,10.0978558980999,8.22972507896999,13.7699868048,1.45618662316,0.211741096613,0.0247025895983,0.727611756072,0.148642489249,89.7458791601,89.7458791601,89.7458791601,0.003797002669,Bus
47,9.95433982491,7.93053599033,11.3209217089,0.831572124244,0.128127433329,0.0255675617878,0.278874409118,0.0651216322166,89.7522400151,89.7495551288,89.7549249013999,0.003797002669,Bus
48,9.89193268106,7.80787625146,12.5109296643,1.35762746921,0.202924066302,0.0812153868769,0.338932213444,0.0828028086121,89.7522400151,89.7495551288,89.7549249013999,0.003797002669,Bus
44,9.59699097629,8.68743378577,10.5126433213,0.617022644851,0.162778806456,0.0357163799811,0.435343799614,0.101517342201,89.7522400151,89.7495551288,89.7549249013999,0.003797002669,Bus
45,9.55724810564,7.38644158538999,11.1598969374,1.39808239339,0.193214839646,0.0353639153315,0.4715319086,0.111477299103,89.7522400151,89.7495551288,89.7549249013999,0.003797002669,Bus
49,9.91991177721,7.65094584484,11.7948805511999,1.43363460049,0.286151657152,0.0438435697327,0.507486675173,0.122112629235,89.7522400151,89.7495551288,89.7549249013999,0.003797002669,Bus
50,9.61018927919,7.61003055408999,11.0882413408,1.39111276641,0.233342705224,0.0431842950652,0.615691984589,0.124779910631,89.7522400151,89.7495551288,89.7549249013999,0.003797002669,Bus
46,9.40294833601,7.58537155482,10.5480517023,0.916676583629,0.232903411537,0.016591160179,0.556749356687,0.125562225381,89.7522400151,89.7495551288,89.7549249013999,0.003797002669,Bus
53,9.3636428804,8.44545362081,11.0279276762,0.813245939595,0.205440256236,0.0245138471288,0.655914853635,0.138693365129,89.7681937781,89.7681937781,89.7681937781,0.003797002669,Bus
54,9.71317032868,8.08864562133,11.0828419136,0.961923381876,0.251535874359,0.0253729115759,0.652651406663,0.145812485445,89.7681937781,89.7681937781,89.7681937781,0.003797002669,Bus
60,9.6473376921,9.55983664141,9.69671652822,0.0472984355196,0.0452378925709,0.00860386030372,0.108708071862,0.0271986450299,89.7803156584,89.7803156584,89.7803156584,0.003797002669,Bus
58,9.69781093214,9.28037465451,9.99865443542,0.250356992972,0.155536661599,0.0427899272438,0.338610601408,0.0701094159602,89.7803156584,89.7803156584,89.7803156584,0.003797002669,Bus
61,9.63214971628,9.09034503385,10.3054275731,0.321069990612,0.142259010746,0.0291250391916,0.313564031846,0.0713363686086,89.7803156584,89.7803156584,89.7803156584,0.003797002669,Bus
55,9.86683997626,7.97809352137,11.2746605439,1.02072165241,0.203672248424,0.0572560386879,0.381763307119,0.0980531402237,89.7803156584,89.7803156584,89.7803156584,0.003797002669,Bus
59,9.61272613179,9.4340777308,9.81072466311999,0.124877244609,0.16198915184,0.0323668985895,0.500683080798,0.111239030834,89.7803156584,89.7803156584,89.7803156584,0.003797002669,Bus
57,9.38346021827,7.91614681716,10.6380147790999,1.12460585272,0.225357564802,0.0524243756645,0.410592792915,0.116032606678,89.7803156584,89.7803156584,89.7803156584,0.003797002669,Bus
56,9.48405274551,8.42025044804,10.6800976501,0.659116301234,0.181290479764,0.0156120453153,0.507472741544,0.116825912918,89.7803156584,89.7803156584,89.7803156584,0.003797002669,Bus
290,9.99927278654,8.82474228921,12.4695746313,1.30113027873,0.228583395557,0.0679655459768,0.340111064088,0.0939890829569,89.7865105587999,89.7836954916,89.7893256261,0.00398110625751,Car
291,10.2030615262,8.2023947256,12.5667168103999,1.34676323635,0.147342516896,0.0125975974881,0.393054958955,0.111858986781,89.7865105587999,89.7836954916,89.7893256261,0.00398110625751,Car
172,9.91893117246,9.36670812432,10.4531396164,0.333917020663,0.0415528469048,0.0120023057004,0.102737161979,0.0229237603796,89.7492724171999,89.7492724171999,89.7492724171999,0.0039897698322,Train
158,9.97664822971,9.73150204129,10.3895454693,0.205629355264,0.0366380197887,0.011693380963,0.073175342876,0.0177763948963,89.7540772633,89.7540772633,89.7540772633,0.0039897698322,Train
155,9.93256369697,9.69862594247,10.27539096,0.160327813572,0.0299086562615,0.00335363741415,0.0629042685247,0.0178599186592,89.7540772633,89.7540772633,89.7540772633,0.0039897698322,Train
154,9.98245186101,9.7517270061,10.4971500792999,0.201993687985,0.0295931048717,0.00284559026475,0.0707052719238,0.0187707533345,89.7540772633,89.7540772633,89.7540772633,0.0039897698322,Train
156,9.95215154946,9.59821497784,10.3616314963,0.22118536347,0.0388686519654,0.00753076508508,0.0898531241798,0.0229528614176,89.7540772633,89.7540772633,89.7540772633,0.0039897698322,Train
205,10.0744211162,9.51042289405,10.5703608181,0.292434074691,0.0421955248445,0.00683801480272,0.0916758005167,0.0216248258311,89.7549249013999,89.7549249013999,89.7549249013999,0.0039897698322,Train
177,10.0089871809,9.6244252213,10.7682376645,0.312907010576,0.0560557164854,0.00829314832484,0.135935673114,0.0368489184318,89.7566199297,89.7566199297,89.7566199297,0.0039897698322,Train
161,9.97020268756,9.54240646266,10.3822217791,0.221148041109,0.0275068464637,0.00519774030053,0.069346569896,0.0155259018654,89.7588794529,89.7588794529,89.7588794529,0.0039897698322,Train
160,9.94483548045,9.74788645062,10.1863307513,0.140221395291,0.0332887940816,0.00703828892709,0.0987753733343,0.0195125962529,89.7588794529,89.7588794529,89.7588794529,0.0039897698322,Train
196,10.0798978829,9.37609371672999,10.7133127464,0.321513549563,0.0389809746122,0.00227928723035,0.0867941504611,0.0205047039805,89.7602913564999,89.7602913564999,89.7602913564999,0.0039897698322,Train
190,10.1122650852999,9.61938612563,11.0352681709999,0.383304774145,0.0541436418435,0.0145702340618,0.181773863964,0.0415723913506,89.7701682605999,89.7701682605999,89.7701682605999,0.0039897698322,Train
147,9.94739225671,9.71304945463,10.1691321795,0.158136076701,0.0276464048163,0.0117417944567,0.0663623145689,0.0153172331049,89.7676290995999,89.7648079062999,89.7704502929,0.0039897698322,Train
180,10.0673742589,9.80155469799,10.2678336538,0.177964970605,0.0427629424038,0.00693279862898,0.147100331946,0.0292197839759,89.7772163221999,89.7772163221999,89.7772163221999,0.0039897698322,Train
74,9.58094778602,9.55677084401999,9.60745250103,0.0152879418061,0.00917883095632,0.00194476246722,0.0257577451887,0.00509613077294,77.3210184802,77.3210184802,77.3210184802,0.00418796609254,Train
87,9.61753994019,9.56831395319,9.81856191126,0.0702982243772,0.00917182720217,0.00091794016399,0.0189735728744,0.00422030955427,78.4389290846,78.4389290846,78.4389290846,0.00418796609254,Train
88,9.62030110246,9.57079234946,9.72620128303999,0.0416793238158,0.0106579706802,0.00100488131664,0.0215244082415,0.00505536370483,78.4389290846,78.4389290846,78.4389290846,0.00418796609254,Train
93,9.56594606395,9.36545568661999,9.7452067941,0.112272601564,0.0122014523886,0.00464814878097,0.023937120341,0.00542786554944,78.4389290846,78.4389290846,78.4389290846,0.00418796609254,Train
91,9.65473433992,9.4389216858,9.91248908749,0.129448761433,0.0115191704282,0.00177756703557,0.0263521275139,0.00586249184644,78.4389290846,78.4389290846,78.4389290846,0.00418796609254,Train
84,9.58115495891,9.55394888035,9.61699843674,0.02019559312,0.00917618057952,0.00295638792019,0.0200243516535,0.0037972072081,78.9525949477,78.9525949477,78.9525949477,0.00418796609254,Train
83,9.57559769429,9.55147476961,9.59322692192,0.0121338736742,0.00911294383476,0.00279956158006,0.0220157678646,0.00409961708185,78.9525949477,78.9525949477,78.9525949477,0.00418796609254,Train
82,9.59480181149,9.57226464811,9.61439872126,0.0147175755534,0.00947970447206,0.00292145045059,0.0183786520198,0.00411182943598,78.9525949477,78.9525949477,78.9525949477,0.00418796609254,Train
77,9.58043068643,9.55344772046,9.60008267152,0.0149275210612,0.00746183130746,0.00200958888356,0.0143580989455,0.00315084921792,79.3153192836999,79.3153192836999,79.3153192836999,0.00418796609254,Train
60,9.62270787897,9.50653094573999,9.73599599606,0.0581135285408,0.0127959884021,0.00378239496738,0.0214044536926,0.0051360066708,85.2826559434,85.2826559434,85.2826559434,0.00418796609254,Train
59,9.59749645253,9.49084712605,9.6944068655,0.0692804447489,0.00984010085673,0.00258193865237,0.0194512938128,0.00391233027277,89.7501205244,89.7501205244,89.7501205244,0.00418796609254,Train
49,9.64855463689,9.51130573466,9.92252559857,0.111215086372,0.016756046725,0.00293932758727,0.0453445954048,0.0087140118403,89.7645256907,89.7645256907,89.7645256907,0.00418796609254,Train
50,9.60846525233,8.98746785128,10.5917180432,0.357167176448,0.0247575124838,0.00632498415215,0.0966273655886,0.0206253080183,89.7645256907,89.7645256907,89.7645256907,0.00418796609254,Train
44,9.63876800257,9.36774468156,9.95870857784,0.181232828407,0.0172096987619,0.00610399257996,0.0504108713707,0.0112112089829,89.7703087731,89.7673474338,89.7732701123,0.00418796609254,Train
71,10.5267156167999,8.39265225672,14.1807850068,1.85976464969,0.272325490106,0.0819834802496,0.541831437431,0.142084507986,89.7101696967,89.7101696967,89.7101696967,0.00459756847769,Bus
75,10.2577778979,9.33925718794,11.5011300099,0.796506540469999,0.189343598736,0.0315188344177,0.493572870134,0.118766489792,89.728892962,89.728892962,89.728892962,0.00459756847769,Bus
72,9.53596968573,7.95525471291,11.2094146117,1.15249119712,0.215027448624,0.0937022693675,0.554735376630999,0.131738946467,89.728892962,89.728892962,89.728892962,0.00459756847769,Bus
74,8.70398424616,5.76173631627,10.4887108218,1.3052439689,0.308952162287,0.0369451838218,0.72140054185,0.171400802511,89.728892962,89.728892962,89.728892962,0.00459756847769,Bus
73,10.5080203049,8.83640522193999,14.8938911207,2.49673710945,0.294532890189,0.0692313775447,0.812384494185,0.236985229467,89.728892962,89.728892962,89.728892962,0.00459756847769,Bus
77,9.77975951975,8.5773244564,11.4656873582999,0.868772375727,0.228994220228,0.0552816367127,0.60201682407,0.158244339276,89.7512512051,89.7512512051,89.7512512051,0.00459756847769,Bus
76,9.95466481678999,8.30813050824,10.97526303,0.753789323153,0.38068397788,0.120813288849,1.23472181134,0.353001141047,89.7512512051,89.7512512051,89.7512512051,0.00459756847769,Bus
63,9.90524692266,9.58634059118,10.2475718622,0.23611475732,0.0871262621288,0.0333432786906,0.194320464903,0.040583295003,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
66,9.77022279125,8.80503150811,11.4060598981999,0.719551709151,0.0992659831488,0.02447641992,0.207707691795,0.0513611920536,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
64,9.85512548619,9.65072868828,10.2211426298,0.190530213409,0.0691278654292,0.0178034499152,0.170731686919,0.0528582459343,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
67,9.85690915951,9.526819102,10.382068173,0.304714921574,0.119927625913,0.0416834627417,0.256842403453,0.0626030679071,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
68,9.86880488824,9.19383801259,10.5614358821,0.517373786865,0.162704433697,0.0598441891232,0.28597143819,0.0734117975608,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
70,10.0742670726,8.63310154891,12.2241440393,1.22563927676,0.195403853159,0.0624967984945,0.494987181776,0.115536322848,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
60,9.77154520528,8.36905759297,11.7831057761,0.895554733739,0.166742746993,0.017593026275,0.514144610656,0.140805542372,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
69,9.75562400722,9.04163462667,10.4486496558,0.687507273489,0.226079004096,0.0476204828456,0.583282869927,0.158834919538,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
61,10.608522273,9.05321962735,12.7799780873,1.12353010025,0.250495731623,0.0708489456646,0.855353920632,0.225013072842,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
65,10.4399322536,9.65075503488,11.910061846,0.733763227503,0.334525217,0.0132143756524,1.1213671469,0.373485043561,89.7499785704999,89.7467275987,89.7532295423999,0.00459756847769,Bus
78,9.10582625907,8.48304790645,10.0439324164,0.638857305432,0.147900469184,0.0368922331961,0.359524956712,0.101933705366,89.7648079062999,89.7648079062999,89.7648079062999,0.00459756847769,Bus
79,9.58976202039,8.28408322618,10.7191692462,0.725151010017,0.165501937297,0.035869648348,0.373276481901,0.102431894565,89.7648079062999,89.7648079062999,89.7648079062999,0.00459756847769,Bus
80,9.11451330239,7.36663588631,9.90666294739,1.06515195505,0.221781050964,0.064327864135,0.547621017725,0.159526726612,89.7828506566,89.7828506566,89.7828506566,0.00459756847769,Bus
461,9.96260722688,9.92770329789,9.99955329812,0.0240778592251,0.0263750799857,0.00850548485202,0.0550143960801,0.0135368543633,89.7794704945,89.7794704945,89.7794704945,0.00495526422545,Walking
162,9.9835877222,8.19734000249,10.8200473966,0.642860747805,0.0213778866213,0.0104549544636,0.0370287804631,0.00755225989215,89.7602913564999,89.7602913564999,89.7602913564999,0.00499118419696,Car
160,9.83232546176,9.02016665596,10.8328682528999,0.551831809538,0.0330799071573,0.0113382045927,0.0512031730584,0.0105553874461,89.7602913564999,89.7602913564999,89.7602913564999,0.00499118419696,Car
166,10.0536634917,8.93929213895,10.8475017971,0.54022213563,0.0195869909425,0.00591242149657,0.0673735831147,0.0129680445341,89.8014180715,89.8014180715,89.8014180715,0.00499118419696,Car
16,9.6140037236,9.0829793702,10.1535690277,0.315069873217,0.0501884317608,0.0199964786176,0.105194783126,0.0223877563712,89.7101696967,89.7101696967,89.7101696967,0.00499508108643,Train
41,9.52484256172999,9.15055971286,9.98927014564,0.198530085491,0.0234640477106,0.00804893519153,0.0464299718427,0.0116229990351,89.7410697756,89.7410697756,89.7410697756,0.00499508108643,Train
40,9.5711218914,9.22112931089,9.83565175377,0.197902873855,0.0271037877913,0.00667362276735,0.0823405689847,0.0170443593264,89.7410697756,89.7410697756,89.7410697756,0.00499508108643,Train
33,9.62830671796,8.78166741076,10.3584422226999,0.4532296892,0.0357072040154,0.00835793117398,0.078166231383,0.0200049924084,89.7512512051,89.7512512051,89.7512512051,0.00499508108643,Train
32,9.70001426038,9.30073052126,10.2136967921,0.293444538063,0.0471989458581,0.0122892283607,0.0983894241896,0.0285582176628,89.7512512051,89.7512512051,89.7512512051,0.00499508108643,Train
13,9.48987767273,9.11913392215,9.88411055961,0.239070626518,0.0426074747569,0.00521225588795,0.142904504393,0.028410945116,89.7552074291,89.7552074291,89.7552074291,0.00499508108643,Train
34,9.57525455434,9.09562138536,9.87986706188,0.247154093707,0.0505207724814,0.0183430886957,0.119073834762,0.0279962295602,89.7760890166,89.7760890166,89.7760890166,0.00499508108643,Train
36,9.68851259592,9.42771139226,10.0652179691999,0.197270750662,0.0632389883159,0.0093281131479,0.161398742619,0.040408498881,89.7980451287,89.7980451287,89.7980451287,0.00499508108643,Train
27,9.60210856296,9.0147864831,10.0685281258,0.267790551832,0.0374507823437,0.0071743899406,0.0848203035573,0.0213908240187,89.8157384837,89.8157384837,89.8157384837,0.00499508108643,Train
22,9.76560326917,9.2449159413,10.6292574361,0.382691549715,0.0519487958699,0.00734619974332,0.143087735879999,0.0323506197458,89.8157384837,89.8157384837,89.8157384837,0.00499508108643,Train
463,10.2618746133,9.94178067821,10.7152832389,0.219671835667,0.0157155668642,0.00219079219974,0.0292745864567,0.0080626915632,89.737673312,89.737673312,89.737673312,0.00538995336367,Train
470,10.2589898835,10.0994502154,10.4356089118,0.105302193972,0.0108987060082,0.00235193328665,0.0185060873394,0.00439546561191,89.7566199297,89.7566199297,89.7566199297,0.00538995336367,Train
465,10.2231402067,9.73703195957,10.8337878573,0.321776717702,0.0258446983008,0.00450739045257,0.0646051725709,0.0162782842977,89.7569024022,89.7569024022,89.7569024022,0.00538995336367,Train
467,10.0428992646,9.70359996771999,10.2881087816,0.196710393737,0.0247805981882,0.00507303679764,0.0776781383877,0.0164628047625,89.7569024022,89.7569024022,89.7569024022,0.00538995336367,Train
457,10.2306147261,9.94408957542,10.5043020386,0.197861968604,0.0251569219067,0.00812027110963,0.0534385036524,0.0118458453135,89.7615610373,89.7577497648,89.7653723099,0.00538995336367,Train
29,10.1395759377,10.0102776576,10.2757564305,0.0801090164503,0.0194709024003,0.00270360600041,0.0444131316788,0.0128942040821,89.7444649117,89.7444649117,89.7444649117,0.00550057260826,Train
39,10.1321317691999,9.41498657329,10.509205018,0.278060016828,0.0200939408818,0.000907994136722,0.0511119464237,0.0135700489936,89.7444649117,89.7444649117,89.7444649117,0.00550057260826,Train
28,10.1413206632,9.95659775242,10.3266228841999,0.108689463754,0.0225548987997,0.00496954190688,0.0909904444544,0.0196619941772,89.7444649117,89.7444649117,89.7444649117,0.00550057260826,Train
50,10.0466216475,9.46736555377,10.3484535899,0.219823538522,0.0381831191067,0.0120324524892,0.109533457666,0.0232696559696,89.7537946988,89.7537946988,89.7537946988,0.00550057260826,Train
